title,brand,normal_price,low_price,high_price,oferta,categoria1,categoria2,datetime,Atributos,link,sin_stock,page
Poroto español 1 kg,Cuisine & Co,$2.299,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/poroto-espanol-1-kg-cuisine-and-co-1840319/p,0,1
Arroz grado 1 Premium grano largo y ancho 1 kg,Banquete,$1.579,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-grado-1-banquete-1-kg-premium-grano-largo-y-ancho/p,0,1
Arroz integral grado 1 largo y ancho 1 kg,Cuisine & Co,$1.299,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-integral-c-y-co-1-kg/p,0,1
Garbanzos sin piel Máxima 1 kg,Máxima MP,$1.679,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/garbanzos-sin-piel-maxima-1-kg-1607543/p,0,1
Lentejas 4 mm 1 kg,Cuisine & Co,$2.299,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/lentejas-4-mm-1-kg-cuisine-and-co-1840314/p,0,1
Lentejas 6 mm 1 kg,Cuisine & Co,$2.499,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/lentejas-6-mm-1-kg-cuisine-and-co-1840316/p,0,1
"Lentejas Martini Laird, 6mm, Grado 1 Bolsa 500 g",Martini,0,$1.289,$1.479,Oferta,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/lentejas-martini-bolsa-500-g-laird-6mm-grado-1-2/p,0,1
Quinoa 250 g,Banquete,$1.990,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/quinoa-250-g/p,0,1
"Arroz Miraflores 1 kg, pregraneado, grado 1, grano largo",Miraflores,$1.629,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-miraflores-1-kg-pregraneado-grado-1-grano-largo/p,0,1
Proteína de soya Gourmet bolsa 300 g,Gourmet,$1.649,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/carne-de-soya-gourmet-bolsa-300-g-vegetal/p,0,1
Arvejas verdes partidas 1 kg,Cuisine & Co,$1.699,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arvejas-verdes-partidas-1-kg-cuisine-and-co-1840313/p,0,1
Cuscús doypack 250 g,Carozzi,$1.649,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/cous-cous-carozzi-250-g-comida-arabe-envase-doypack/p,0,1
Porotos tórtola 1 kg,Banquete,$3.249,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/porotos-tortola-banquete-bolsa-1-kg-2/p,0,1
Porotos blancos 1 kg,Banquete,$2.799,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/poroto-espanol-banquete-bolsa-1-kg/p,0,1
Arroz grado 2 Premium grano largo y ancho 1 kg,Banquete,$1.479,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-grado-2-banquete-1-kg-premium-grano-largo-y-ancho/p,0,1
Garbanzos pelados 1 kg,Cuisine & Co,$2.769,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/garbanzos-pelados-1-kg-cuisine-and-co-1840322/p,0,1
Arroz pregraneado 1 kg,Cuisine & Co,$1.179,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-pregraneado-1-kg-1883873/p,0,1
Quinoa tricolor 250 g,Banquete,$1.990,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/quinoa-tricolor-250-g-1892615/p,0,1
"Arroz Especial Tucapel Sobre 210 g, Preparado, Curry Champiñón",Tucapel,$649,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-especial-tucapel-sobre-210-g-preparado-curry-champinon/p,0,1
Lentejas 6 mm bolsa 1 kg,Campo Lindo,$2.289,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/lentejas-campo-lindo-bolsa-1-kg-6mm-2/p,0,1
Arroz pregraneado grado 1 de 1 kg,Iansa Agro,$1.489,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-pregraneado-1-kg/p,0,1
Arroz grado 1 de 1 kg,Iansa Agro,$1.489,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-grado-1-largo-y-ancho-1-kg/p,0,1
Arroz grado 1 grano largo ancho 2 kg,Banquete,$3.159,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-grado-1-banquete-2-kg-envase-degradable/p,0,1
Porotos negros bolsa 1 kg,Campo Lindo,$1.859,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/porotos-negros-campo-lindo-bolsa-1-kg-2/p,0,1
Lentejas bolsa 4 mm 1 kg,Banquete,$2.599,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/lentejas-banquete-bolsa-1-kg-4mm/p,0,1
Garbanzos medianos sin piel 1 kg,Banquete,$3.099,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/garbanzos-banquete-1-kg-sin-piel-medianos/p,0,1
Cous cous 250 g,Lucchetti,$1.179,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/cous-cous-lucchetti-250-g/p,0,1
Quinoa tricolor 250 g,Vivo,$2.219,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/quinoa-tricolor-250-g-1761138/p,0,1
"Arroz especial Miraflores 210 g, campesino, listo para preparar",Miraflores,$769,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-especial-miraflores-210-g-campesino-listo-para-preparar/p,0,1
Arroz grado 1 integral 1 kg,Tucapel,$1.779,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-integral-tucapel-1-kg-grado-1/p,0,1
Arvejas verdes bolsa 500 g,Martini,0,$989,$1.139,Oferta,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arvejas-verdes-martini-bolsa-500-g-2/p,0,2
"Arroz Especial Tucapel Sobre 210 g, Preparado, Chaufán",Tucapel,$649,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-especial-tucapel-sobre-210-g-preparado-chaufan/p,0,2
Arroz integral grado 1 de 1 kg,Iansa Agro,$1.489,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-integral-1-kg/p,0,2
"Arroz Especial Miraflores Sobre 210 g, Preparado, Chaufán",Miraflores,$769,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-especial-miraflores-sobre-210-g-preparado-chaufan/p,0,2
Lentejas bolsa 6 mm 1 kg,Banquete,$2.699,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/lentejas-banquete-bolsa-1-kg-6mm/p,0,2
Arroz especial Miraflores paella 175 g,Miraflores,$769,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-especial-miraflores-paella-175-g/p,0,2
Arroz grado 2 grano largo y ancho 1 kg,Tucapel,$1.699,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-grado-2-tucapel-1-kg-seleccion-escogido-grano-largo-y-ancho/p,0,2
Arroz grado 2 grano largo y ancho graneado 1 kg,Tucapel,$1.379,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-grado-2-tucapel-1-kg-graneado-grano-largo-y-ancho/p,0,2
Lentejas 5 mm bolsa 1 kg,Campo Lindo,$2.469,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/lentejas-campo-lindo-bolsa-1-kg-5mm-2/p,0,2
Porotos Blancos Martini Bolsa 500 g,Martini,$2.119,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/porotos-blancos-martini-bolsa-500-g-2/p,0,2
Arroz grado 1 grano largo delgado 1 kg,Tucapel,$1.060,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-tucapel-grado-1-blue-bonnet-1-kg/p,0,2
Arroz grado 2 de 1 kg,Iansa Agro,$1.349,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-grado-2-largo-y-ancho-1-kg/p,0,2
Quínoa 250 g,Carozzi,$2.119,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/quinoa-carozzi-250-g/p,0,2
Arroz Basmati grano largo y delgado 400 g,Miraflores,$1.929,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-basmati-grano-largo-y-delgado-400-g/p,0,2
"Arroz Miraflores 1 kg, grado 2, grano largo laminado",Miraflores,$1.539,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-miraflores-1-kg-grado-2-grano-largo-laminado/p,0,2
Trigo mote 1 kg,Oso,$2.469,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/trigo-mote-oso-1-kg/p,0,2
Porotos negros 1 kg,Bonanza,$1.749,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/porotos-negros-bonanza-1-kg/p,0,2
Porotos hallados 1 kg,Iansa Agro,$3.219,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/porotos-hallados-1-kg/p,0,2
Garbanzos pelados 1 kg,Iansa Agro,$2.799,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/garbanzo-sin-piel-1-kg/p,0,2
Lentejas 5 mm 1 kg,Iansa Agro,$2.739,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/lentejas-5-mm-1-kg/p,0,2
Arroz Risotto Carnaroli 400 g,Miraflores,$1.599,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-risotto-carnaroli-400-g/p,0,2
Linaza Mi Tierra Bolsa 200 grs.,Mi Tierra,$1.419,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/linaza-mi-tierra-bolsa-200-grs/p,0,2
"Lentejas Martini Bolsa 500 g, 5 mm",Martini,$1.579,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/lentejas-martini-bolsa-500-g-5-mm-2/p,0,2
"Garbanzos Martini Bolsa 500 g, Grandes, Sin piel",Martini,$2.299,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/garbanzos-martini-bolsa-500-g-grandes-sin-piel-2/p,0,2
Arroz risotto italiano Tucapel 1 kg,Tucapel,$3.199,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-risotto-italiano-tucapel-1-kg-1538710/p,0,2
Arroz Paella grano corto 400 g,Miraflores,$1.239,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-paella-grano-corto-400-g/p,0,2
Lentejas bolsa 5 mm 1 kg,Banquete,$2.649,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/lentejas-banquete-bolsa-1-kg-5mm/p,0,2
Chuchoca Martini 500 g,Martini,$1.419,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/chuchoca-martini-500-g/p,0,2
Sésamo Tostado Mi Tierra Bolsa 100 g,Mi Tierra,$1.570,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/sesamo-tostado-mi-tierra-bolsa-100-g/p,0,2
Arvejas verdes 1 kg,Bonanza,$1.959,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arvejas-verdes-bonanza-1-kg/p,0,2
Porotos negros bolsa 1 kg,Banquete,$2.389,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/porotos-negros-banquete-bolsa-1-kg-2/p,0,2
"Lentejón Martini 7mm, Laird Grado 1 Bolsa 500 g",Martini,$1.489,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/lentejon-martini-bolsa-500-g-7mm-laird-grado1-2/p,0,2
Cereal de arroz sabor berries Orgran 300 g,Orgran,$3.499,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/cereal-de-arroz-sabor-berries-orgran-300-g-1354592/p,0,2
"Arroz Especial Miraflores Sobre 210 g, Preparado, Primavera",Miraflores,$769,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-especial-miraflores-sobre-210-g-preparado-primavera/p,0,2
Semillas de girasol 125 g,La Fuente Natural,$1.759,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/semilla-de-girasol-la-fuente-natural-bolsa-125-g/p,0,2
Trigo Mote Martini 500 g,Martini,$1.279,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/trigo-mote-martini-500-g/p,0,2
Arvejas partidas 1 kg,Banquete,$1.899,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arvejas-partidas-banquete-1-kg/p,0,2
Polenta Italina Martini 500 g,Martini,$1.120,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/polenta-italina-martini-500-g/p,0,2
Arroz grado 1 grano largo pregraneado 1 kg,Banquete,$1.389,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/arroz-grado-1-banquete-1-kg-pregraneado-grano-largo/p,0,2
Cereal hojuelas de quinoa Orgran 350 g,Orgran,$3.899,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/cereal-hojuelas-de-quinoa-orgran-350-g-1616782/p,0,2
Semillas de Amapola La Fuente Natural Bolsa 125 g,La Fuente Natural,$2.609,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/semillas-de-amapola-la-fuente-natural-bolsa-125-g-272592/p,0,3
"Salvado de Avena Fuente Natural 500 g, Precocida",La Fuente Natural,$1.899,0,0,0,despensa,arroz-y-legumbres,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/salvado-de-avena-fuente-natural-500-g-precocida-1238536/p,0,3
Cheetos palitos Flamin Hot 210 g,Evercrisp,$1.799,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/cheetos-palitos-flamin-hot-210-g/p,0,1
Doritos queso 172 g,Evercrisp,0,$1.499,$1.819,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/doritos-queso-172-g/p,0,1
Papas Fritas Lay's Corte Americano 220 g,Lays,0,$1.579,$1.819,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-lay-s-tipo-americana-230-g/p,0,1
Papas Fritas Marco Polo Caseras 250 g,Marco Polo,0,$1.290,$1.690,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-marco-polo-caseras-230-g/p,0,1
Papas Fritas Marco Polo Corte Americano 250 g,Marco Polo,0,$1.290,$1.690,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-marco-polo-corte-americano-230-g/p,0,1
Ramitas sabor queso mantecoso 250 g,Evercrisp,0,$1.429,$1.759,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/ramitas-sabor-queso-250-g/p,0,1
Papas Fritas Corte Americano 230 g,Cuisine & Co,$1.379,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-corte-americano-230-g-cuisine-and-co-1782532/p,0,1
Papas Fritas Corte Americano 400 g,Cuisine & Co,0,$1.899,$2.129,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-corte-americano-400-g-cuisine-and-co-1782533/p,0,1
Ramitas de queso 270 g,Cuisine & Co,$1.269,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/ramitas-de-queso-270-g-cuisine-and-co-1802306/p,0,1
Galletas Crackelet 85 g,Costa,0,$356,$419,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/galletas-costa-paquete-85-g-crackelet/p,0,1
Papas Artesanales Sal de Mar 185 g,Cuisine & Co,$1.779,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-artesanales-sal-de-mar-185-g-cuisine-and-co-1802308/p,0,1
Aceituna huasco 200 g,Cuisine & Co,0,$991,$1.239,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/aceituna-huasco-200-g-cuisine-and-co-1783616/p,0,1
Papas Fritas Marco Polo Corte Americano 400 g,Marco Polo,$2.329,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-marco-polo-bolsa-420-g-corte-americano-2/p,0,1
Maní salado 180 g,Cuisine & Co,$809,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/mani-salado-180-g-cuisine-and-co-1787037/p,0,1
Papas Fritas Lay's Tipo Americano 380 g,Lays,$2.559,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-tipo-americano-380-g-1850656/p,0,1
Ramitas saladas 270 g,Cuisine & Co,$1.269,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/ramitas-saladas-270-g-cuisine-and-co-1802307/p,0,1
Papas Fritas Marco Polo Rústicas con Sal de Mar 185 g,Marco Polo,$2.089,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-marco-polo-rusticas-sal-de-mar-200-g-2/p,0,1
Papas Fritas Caseras Marco Polo Bolsa 400 g,Marco Polo,$2.329,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-caseras-marco-polo-bolsa-400-g-2/p,0,1
Papas Fritas Kryzpo Original 130 g,Kryzpo,0,$1.839,0,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-kryzpo-140-g-sabor-original/p,0,1
Ramitas sabor queso 350 g,Evercrisp,$2.349,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/ramitas-evercrisp-queso-350-gr-1856961/p,0,1
Cheezels retro snack 220 g,Evercrisp,$1.799,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/cheezels-retro-snack-220-g-1871734/p,0,1
Papas Fritas Lay's Mediterráneas Jamón 200 g,Lays,0,$1.659,$1.929,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-mediterraneas-jamon-200-g/p,0,1
Ramitas sabor original 250 g,Evercrisp,0,$1.429,$1.759,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/ramitas-sabor-original-250-g/p,0,1
Chucrut 200 g,Cuisine & Co,0,$551,$689,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/chucrut-200-g-cuisine-and-co-1783619/p,0,1
Papas Artesanales Sal de Mar 250 g,Cuisine & Co,$2.379,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-artesanales-sal-de-mar-250-g-cuisine-and-co-1802309/p,0,1
Maní Salado Marco Polo Bolsa 160 g,Marco Polo,0,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/mani-salado-marco-polo-bolsa-180-g/p,Producto sin stock,1
Cheetos palitos queso 300 g,Evercrisp,$1.669,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/cheetos-palitos-queso-300-g/p,0,1
Pepinillos frasco 850 g,Specht,0,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/pepinillos-specht-frasco-850-g-2/p,Producto sin stock,1
Pack Papas Fritas Lay's Stax Original 268 g,Lays,$3.459,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-lays-pack-stax-268g/p,0,1
Papas Fritas Caseras Marco Polo Sabor Crema y Ciboulet 200 g,Marco Polo,$1.829,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-marco-polo-caseras-sabor-crema-y-ciboulet-200-g-2/p,0,1
Papas fritas original 260 g,Kryzpo,$3.099,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papasfritas-kryzpo-original280g/p,0,1
Papas Fritas Lay's Stax Crema y Cebolla 134 g,Lays,$1.939,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-stax-sour-cream-134-g/p,0,1
Papas Fritas Kryzpo Original 37 g,Kryzpo,$679,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-kryzpo-sabor-original-envase-de-40-g/p,0,1
Maní salado 160 g,Evercrisp,$989,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/mani-evercrisp-con-sal-160-grs/p,0,1
Papas Fritas Lay's Mediterráneas Orégano 200 g,Lays,0,$1.659,$1.929,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-mediterraneas-oregano-200-g/p,0,1
Papas Fritas Lay's Corte Liso 220 g,Lays,0,$1.579,$1.819,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-lays-lisas-230-g/p,0,1
Plátano frito 240 g,Cuisine & Co,0,$1.799,$2.299,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/platano-frito-240-g-cuisine-and-co-1801199/p,0,1
"Pop corn Marco Polo caramelo, 250 g",Marco Polo,0,0,0,0,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/pop-corn-marco-polo-caramelo-250-g/p,Producto sin stock,1
Papas Fritas Kryzpo Crema Cebolla 130 g,Kryzpo,0,$1.839,0,Oferta,despensa,coctel,2022-07-16 21:25:28.860226,1 un,https://www.santaisabel.cl/papas-fritas-kryzpo-140-g-sabor-crema-cebolla/p,0,1
